	Make	Model	Price	Year	Kilometer	Fuel Type	Transmission	Location	Color	Owner	Seller Type	Engine	Max Power	Max Torque	Drivetrain	Length	Width	Height	Seating Capacity	Fuel Tank Capacity
1549	Maruti Suzuki	SX4 VXi	185000	2010	64000	Petrol	Manual	Delhi	Silver	First	Individual	1586 cc	102@5500	145@4200		4490.0	1735.0	1560.0	5.0	50.0
1550	Mercedes-Benz	E-Class E200 CGI Blue Efficiency	1650000	2014	53089	Petrol	Automatic	Navi Mumbai	Silver	Second	Individual	1796 cc	186 bhp @ 5600 rpm	285 Nm @ 4000 rpm	RWD	4868.0	1854.0	1470.0	5.0	80.0
1551	Maruti Suzuki	Ciaz Alpha Hybrid 1.5 AT [2018-2020]	823000	2018	90000	Petrol	Automatic	Bangalore	Green	First	Individual	1462 cc	103 bhp @ 6000 rpm	138 Nm @ 4400 rpm	FWD	4490.0	1730.0	1485.0	5.0	43.0
1553	Maruti Suzuki	Wagon R LXi	350000	2012	55000	Petrol	Manual	Hyderabad	Blue	First	Individual	998 cc	68@6200	90@3500		3539.0	1475.0	1700.0	5.0	35.0
1555	Hyundai	Grand i10 Sports Edition 1.2L Kappa VTVT	649000	2020	52236	Petrol	Manual	Mangalore	Silver	First	Individual	1197 cc	81 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3765.0	1660.0	1520.0	5.0	43.0
1556	Honda	City 1.5 V MT	400000	2013	76000	Petrol	Manual	Delhi	White	First	Individual	1497 cc	116 bhp @ 6600 rpm	146 Nm @ 4800 rpm	FWD	4440.0	1695.0	1485.0	5.0	42.0
1557	BMW	3-Series 330i M Sport Edition	5500000	2020	19000	Petrol	Automatic	Chennai	Black	First	Individual	1998 cc	248 bhp @ 5200 rpm	350 Nm @ 1450 rpm	RWD	4633.0	1811.0	1429.0	5.0	57.0
1562	Hyundai	Elite i20 Asta 1.2 (O) [2016]	725000	2017	36597	Petrol	Manual	Hyderabad	Red	Second	Individual	1197 cc	82 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3985.0	1734.0	1505.0	5.0	45.0
1564	Maruti Suzuki	Ciaz VXi	575000	2015	48000	Petrol	Manual	Mumbai	Red	First	Individual	1373 cc	91 bhp @ 6000 rpm	130 Nm @ 4000 rpm	FWD	4490.0	1730.0	1485.0	5.0	43.0
1567	Maruti Suzuki	Ertiga ZXI+	725000	2016	53000	Petrol	Manual	Delhi	Grey	First	Individual	1373 cc	94 bhp @ 6000 rpm	130 Nm @ 4000 rpm	FWD	4296.0	1695.0	1685.0	7.0	45.0
1569	Honda	Amaze 1.2 VX AT i-VTEC	434999	2014	50000	Petrol	Automatic	Mumbai	White	First	Individual	1199 cc	89 bhp @ 6000 rpm	110 Nm @ 4800 rpm	FWD	3990.0	1680.0	1505.0	5.0	35.0
1570	Volkswagen	Polo Comfortline 1.2L (P)	425000	2016	52600	Petrol	Manual	Varanasi	Silver	First	Individual	1198 cc	74 bhp @ 5400 rpm	110 Nm @ 3750 rpm	FWD	3971.0	1682.0	1469.0	5.0	45.0
1571	Honda	Amaze 1.2 E MT Petrol [2018-2020]	675000	2020	25000	Petrol	Manual	Delhi	White	First	Individual	1199 cc	89 bhp @ 6000 rpm	110 Nm @ 4800 rpm	FWD	3995.0	1695.0	1501.0	5.0	35.0
1572	Hyundai	Xcent S 1.2	399000	2014	74000	Petrol	Manual	Ahmedabad	White	First	Individual	1197 cc	81 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3995.0	1660.0	1520.0	5.0	43.0
1574	Maruti Suzuki	Ritz VXI BS-IV	265000	2011	28000	Petrol	Manual	Mumbai	Silver	First	Individual									
1575	Volkswagen	Vento Highline Plus 1.6 (P)	940000	2021	35000	Petrol	Manual	Chennai	Maroon	First	Corporate	1598 cc	103 bhp @ 5250 rpm	153 Nm @ 3800 rpm	FWD	4390.0	1699.0	1467.0	5.0	55.0
1576	Mercedes-Benz	GLS 450 4MATIC	13100000	2021	17000	Petrol	Automatic	Delhi	White	First	Individual	2999 cc	362 bhp @ 5500 rpm	500 Nm @ 1600 rpm	AWD	5207.0	2157.0	1823.0	7.0	90.0
1578	Honda	City VX	1255000	2021	10000	Petrol	Manual	Mumbai	White	First	Corporate	1497 cc	117 bhp @ 6600 rpm	145 Nm @ 4600 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
1580	Hyundai	Grand i10 Magna 1.2 Kappa VTVT [2013-2016]	390000	2014	46000	Petrol	Manual	Pune	Orange	First	Individual	1197 cc	81 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3765.0	1660.0	1520.0	5.0	43.0
1582	Audi	Q2 Premium 40 TFSI quattro	3450000	2022	4600	Petrol	Automatic	Gurgaon	Blue	First	Individual	1984 cc	188 bhp @ 4200 rpm	320 Nm @ 1500 rpm	AWD	4318.0	1805.0	1548.0	5.0	55.0
1585	Honda	City 1.5 S MT	275000	2009	80000	Petrol	Manual	Mohali	Grey	First	Individual	1497 cc	118@6600	146@4600	FWD	4420.0	1695.0	1480.0	5.0	42.0
1586	Toyota	Etios 1.2 G	434999	2015	32545	Petrol	Manual	Kolkata	Silver	First	Individual	1197 cc	79 bhp @ 5600 rpm	104 Nm @ 3100 rpm	FWD	3895.0	1735.0	1555.0	5.0	45.0
1590	Hyundai	i10 Era 1.1 iRDE2 [2010-2017]	225000	2012	26000	Petrol	Manual	Dehradun	White	First	Individual	1086 cc	68 bhp @ 5500 rpm	99.08 Nm @ 4500 rpm	FWD	3585.0	1595.0	1550.0	5.0	35.0
1593	Hyundai	Santro GL Plus	254999	2012	17000	Petrol	Manual	Mohali	Silver	First	Individual	1086 cc	62 bhp @ 5500 rpm	96 Nm @ 3000 rpm	FWD	3565.0	1525.0	1590.0	5.0	35.0
1597	Volvo	XC40 T4 R-Design	4400000	2020	16519	Petrol	Automatic	Mumbai	White	First	Corporate	1969 cc	187 bhp @ 5000 rpm	300 Nm @ 1300 rpm	FWD	4425.0	1863.0	1652.0	5.0	54.0
1598	Maruti Suzuki	Alto VXi	200000	2011	51000	Petrol	Manual	Mumbai	Orange	Second	Individual	998 cc	67 bhp @ 6200 rpm	90 Nm @ 3500 rpm	FWD	3620.0	1475.0	1460.0	5.0	35.0
1602	Maruti Suzuki	Ertiga VXI AT	675000	2016	49148	Petrol	Automatic	Mumbai	Blue	Second	Individual	1373 cc	94 bhp @ 6000 rpm	130 Nm @ 4000 rpm	FWD	4265.0	1695.0	1685.0	7.0	45.0
1606	Honda	City VX CVT	690000	2015	59000	Petrol	Automatic	Faridabad	Silver	First	Individual	1497 cc	117 bhp @ 6600 rpm	145 Nm @ 4600 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
1608	Honda	Accord 2.4 AT	475000	2011	72000	Petrol	Automatic	Delhi	Gold	First	Individual	2354 cc	178 bhp @ 6500 rpm	222 Nm @ 4300 rpm	FWD	4950.0	1845.0	1475.0	5.0	70.0
1610	Maruti Suzuki	Ertiga ZXi AT	990000	2019	21894	Petrol	Automatic	Delhi	White	First	Individual	1462 cc	103 bhp @ 6000 rpm	138 Nm @ 4400 rpm	FWD	4395.0	1735.0	1690.0	7.0	45.0
1613	Maruti Suzuki	Ciaz Delta Hybrid 1.5 AT [2018-2020]	850000	2019	32000	Petrol	Automatic	Pune	Grey	First	Individual	1462 cc	103 bhp @ 6000 rpm	138 Nm @ 4400 rpm	FWD	4490.0	1730.0	1485.0	5.0	43.0
1621	Hyundai	Eon Magna +	325000	2017	56000	Petrol	Manual	Dehradun	Silver	First	Individual	814 cc	55 bhp @ 5500 rpm	75 Nm @ 4000 rpm	FWD	3495.0	1550.0	1500.0	5.0	32.0
1623	Maruti Suzuki	Ertiga ZXi Plus	1225000	2021	23000	Petrol	Manual	Bangalore	White	First	Individual	1462 cc	103 bhp @ 6000 rpm	138 Nm @ 4400 rpm	FWD	4395.0	1735.0	1690.0	7.0	45.0
1625	Hyundai	Elite i20 Asta 1.2	550000	2015	33000	Petrol	Manual	Mumbai	Red	First	Individual	1197 cc	82 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3985.0	1734.0	1505.0	5.0	45.0
1630	Renault	Kwid RXT [2015-2019]	434999	2019	32000	Petrol	Manual	Mysore	Grey	First	Individual	799 cc	53 bhp @ 5678 rpm	72 Nm @ 4386 rpm	FWD	3679.0	1579.0	1478.0	5.0	28.0
1632	Maruti Suzuki	Ertiga VXI	775000	2017	71000	Petrol	Manual	Delhi	Silver	First	Individual	1373 cc	94 bhp @ 6000 rpm	130 Nm @ 4000 rpm	FWD	4296.0	1695.0	1685.0	7.0	45.0
1633	Hyundai	i10 Sportz 1.2 AT	185000	2008	61000	Petrol	Automatic	Pune	Black	Third	Individual	1197 cc	80@5200	111@4000	FWD	3565.0	1595.0	1550.0	5.0	35.0
1634	Maruti Suzuki	Ritz VXI BS-IV	204999	2011	42152	Petrol	Manual	Siliguri	Brown	First	Corporate									
1635	Hyundai	Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018]	560000	2017	29000	Petrol	Manual	Bangalore	Grey	First	Individual	1197 cc	81 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3765.0	1660.0	1520.0	5.0	43.0
1639	Maruti Suzuki	DZire VXi	650000	2020	42000	Petrol	Manual	Lucknow	White	First	Individual	1197 cc	89 bhp @ 6000 rpm	113 Nm @ 4400 rpm	FWD	3995.0	1735.0	1515.0	5.0	37.0
1640	Datsun	Go T (O)	345000	2019	60969	Petrol	Manual	Ranchi	Silver	First	Individual	1198 cc	67 bhp @ 5000 rpm	104 Nm @ 4000 rpm	FWD	3785.0	1635.0	1485.0	5.0	35.0
1643	Maruti Suzuki	Ciaz S 1.4 MT	585000	2018	31000	Petrol	Manual	Kolkata	Brown	First	Individual	1373 cc	91 bhp @ 6000 rpm	130 Nm @ 4000 rpm	FWD	4490.0	1730.0	1485.0	5.0	43.0
1644	Toyota	Glanza G	690000	2020	55000	Petrol	Manual	Lucknow	Blue	First	Individual	1197 cc	82 bhp @ 6000 rpm	113 Nm @ 4200 rpm	FWD	3995.0	1745.0	1510.0	5.0	37.0
1649	Volkswagen	Vento Comfortline 1.6 (P)	690000	2018	38000	Petrol	Manual	Dehradun	Gold	First	Individual	1598 cc	103 bhp @ 5250 rpm	153 Nm @ 3800 rpm	FWD	4390.0	1699.0	1467.0	5.0	55.0
1650	Hyundai	Elite i20 Asta 1.0 Turbo IMT Dual Tone	1130000	2020	12905	Petrol	Manual	Bangalore	White	First	Individual	998 cc	118 bhp @ 6000 rpm	172 Nm @ 1500 rpm	FWD	3995.0	1775.0	1505.0	5.0	37.0
1652	Mercedes-Benz	A-Class Sedan 200	4100000	2021	9000	Petrol	Automatic	Chennai	Blue	First	Individual	1332 cc	161 bhp @ 5500 rpm	250 Nm @ 1620 rpm	FWD	4549.0	1796.0	1446.0	5.0	43.0
1654	Hyundai	Elite i20 Magna Executive 1.2	595000	2019	48000	Petrol	Manual	Delhi	White	First	Individual	1197 cc	82 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3985.0	1734.0	1505.0	5.0	40.0
1655	Hyundai	i10 Magna 1.2 Kappa2	290000	2011	91000	Petrol	Manual	Ahmedabad	White	First	Individual	1197 cc	79 bhp @ 6000 rpm	112.7619 Nm @ 4000 rpm	FWD	3585.0	1595.0	1550.0	5.0	35.0
1656	Hyundai	i20 Sportz 1.2 BS-IV	350000	2011	84873	Petrol	Manual	Indore	Red	Second	Individual									
1657	Jeep	Wrangler Rubicon	6100000	2022	15000	Petrol	Automatic	Mumbai	Red	First	Individual	1995 cc	268 bhp @ 5150 rpm	400 Nm @ 3000 rpm	AWD	4882.0	1894.0	1848.0	5.0	81.0
1661	Honda	Amaze 1.2 S AT i-VTEC	390000	2014	67000	Petrol	Automatic	Delhi	Red	First	Individual	1198 cc	87 bhp @ 6000 rpm	109 Nm @ 4500 rpm	FWD	3990.0	1680.0	1505.0	5.0	35.0
1664	Maruti Suzuki	Alto VXi	260000	2012	54000	Petrol	Manual	Bangalore	Bronze	First	Individual	998 cc	67 bhp @ 6200 rpm	90 Nm @ 3500 rpm	FWD	3620.0	1475.0	1460.0	5.0	35.0
1665	Honda	Amaze 1.2 E i-VTEC	650000	2019	42000	Petrol	Manual	Delhi	White	First	Individual	1198 cc	87 bhp @ 6000 rpm	109 Nm @ 4500 rpm	FWD	3990.0	1680.0	1505.0	5.0	35.0
1666	Volkswagen	Ameo Highline1.2L (P) [2016-2018]	625000	2017	55000	Petrol	Manual	Pune	Bronze	First	Individual	1198 cc	74 bhp @ 5400 rpm	110 Nm @ 3750 rpm	FWD	3995.0	1682.0	1483.0	5.0	45.0
1669	Hyundai	i10 Sportz 1.2 AT Kappa2	375000	2013	34000	Petrol	Automatic	Mumbai	Red	First	Individual	1197 cc	79 bhp @ 6000 rpm	112.7619 Nm @ 4000 rpm	FWD	3585.0	1595.0	1550.0	5.0	35.0
1670	Maruti Suzuki	Celerio ZXi AMT	639000	2020	44300	Petrol	Automatic	Dharwad	Silver	First	Individual	998 cc	67 bhp @ 6000 rpm	90 Nm @ 3500 rpm	FWD	3695.0	1600.0	1560.0	5.0	35.0
1673	Honda	City 1.5 S AT	250000	2009	110000	Petrol	Automatic	Delhi	Grey	First	Individual	1497 cc	118@6600	146@4600	FWD	4420.0	1695.0	1480.0	5.0	42.0
1674	Kia	Seltos HTX 1.5 [2020-2021]	1399000	2021	11000	Petrol	Manual	Pune	Silver	First	Individual	1497 cc	113 bhp @ 6300 rpm	144 Nm @ 4500 rpm	FWD	4315.0	1800.0	1645.0	5.0	50.0
1676	Hyundai	i10 Magna	175000	2009	65000	Petrol	Manual	Jamshedpur	Blue	Second	Individual	1086 cc	67@5500	99@2800	FWD	3565.0	1595.0	1550.0	5.0	35.0
1679	Maruti Suzuki	Wagon R LXi	285000	2013	25200	Petrol	Manual	Ahmedabad	White	First	Individual	998 cc	68@6200	90@3500		3539.0	1475.0	1700.0	5.0	35.0
1682	Maruti Suzuki	Ritz VXI BS-IV	190000	2011	58888	Petrol	Manual	Delhi	Maroon	Second	Individual									
1684	Maruti Suzuki	Swift ZXi	575000	2015	50599	Petrol	Manual	Chennai	White	Second	Individual	1197 cc	85 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3850.0	1695.0	1530.0	5.0	42.0
1686	Honda	Jazz VX CVT Petrol	785000	2018	23000	Petrol	Automatic	Chennai	Red	First	Individual	1199 cc	89 bhp @ 6000 rpm	110 Nm @ 4800 rpm	FWD	3955.0	1694.0	1544.0	5.0	40.0
1691	Ford	Ecosport Ambiente 1.5L Ti-VCT	475000	2016	69001	Petrol	Manual	Delhi	White	First	Individual	1499 cc	110 bhp @ 6300 rpm	140 Nm @ 4400 rpm	FWD	3999.0	1765.0	1708.0	5.0	52.0
1694	Toyota	Etios V	300000	2011	49200	Petrol	Manual	Mumbai	Silver	First	Individual	1496 cc	80 bhp @ 5600 rpm	132 Nm @ 3000 rpm	FWD	4265.0	1695.0	1510.0	5.0	45.0
1695	Mahindra	Thar LX 4-STR Hard Top Petrol MT	1500000	2021	8000	Petrol	Manual	Agra	Red	Second	Individual	1997 cc	150 bhp @ 5000 rpm	300 Nm @ 1250 rpm	AWD	3985.0	1820.0	1844.0	4.0	57.0
1697	Maruti Suzuki	Alto VXi [2014-2019]	370000	2015	64000	Petrol	Manual	Mohali	Grey	First	Individual	998 cc	67 bhp @ 6000 rpm	90 Nm @ 3500 rpm	FWD	3545.0	1490.0	1475.0	5.0	35.0
1698	Hyundai	i10 Era 1.1 iRDE2 [2010-2017]	250000	2012	48568	Petrol	Manual	Mumbai	White	First	Individual	1086 cc	68 bhp @ 5500 rpm	99.08 Nm @ 4500 rpm	FWD	3585.0	1595.0	1550.0	5.0	35.0
1701	Hyundai	i10 Era	130000	2009	59000	Petrol	Manual	Kanpur	Silver	Second	Individual	1086 cc	67@5500	99@2800	FWD	3565.0	1595.0	1550.0	5.0	35.0
1702	Maruti Suzuki	Swift VXi	299000	2013	47000	Petrol	Manual	Kolkata	Silver	First	Individual	1197 cc	85 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3850.0	1695.0	1530.0	5.0	42.0
1703	Hyundai	i20 Magna 1.2	300000	2014	40000	Petrol	Manual	Kolkata	Silver	First	Individual	1197 cc	83 bhp @ 6000 rpm	113.796 Nm @ 4000 rpm	FWD	3995.0	1710.0	1505.0	5.0	45.0
1704	Skoda	Superb Sportline AT	3325000	2021	13092	Petrol	Automatic	Mumbai	White	First	Individual	1984 cc	188 bhp @ 4200 rpm	320 Nm @ 1450 rpm	FWD	4869.0	1864.0	1469.0	5.0	66.0
1707	Hyundai	i20 Active 1.2 SX	595000	2015	45000	Petrol	Manual	Thane	White	First	Individual	1197 cc	82 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3995.0	1760.0	1555.0	5.0	45.0
1708	Maruti Suzuki	Celerio X Zxi AMT [2017-2019]	484999	2018	44000	Petrol	Automatic	Delhi	Grey	First	Individual	998 cc	67 bhp @ 6000 rpm	90 Nm @ 3500 rpm	FWD	3715.0	1635.0	1565.0	5.0	35.0
1710	Maruti Suzuki	Wagon R VXi 1.2	579000	2019	50860	Petrol	Manual	Bangalore	Grey	First	Individual	1197 cc	82 bhp @ 6000 rpm	113 Nm @ 4200 rpm	FWD	3655.0	1620.0	1675.0	5.0	32.0
1714	Maruti Suzuki	Baleno Delta 1.2	535000	2017	34908	Petrol	Manual	Mumbai	Grey	First	Corporate	1197 cc	83 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3995.0	1745.0	1500.0	5.0	37.0
1716	Maruti Suzuki	Celerio VXi AMT	345000	2014	19000	Petrol	Automatic	Mumbai	Silver	Second	Individual	998 cc	67 bhp @ 6000 rpm	90 Nm @ 3500 rpm	FWD	3600.0	1600.0	1560.0	5.0	35.0
1717	Skoda	Octavia RS	3400000	2019	30600	Petrol	Automatic	Hyderabad	Red	First	Corporate	1984 cc	227 bhp @ 5500 rpm	350 Nm @ 1250 rpm	FWD	4689.0	1814.0	1496.0	5.0	50.0
1719	Honda	Jazz V Petrol	525000	2016	18800	Petrol	Manual	Mumbai	Grey	First	Individual	1199 cc	89 bhp @ 6000 rpm	110 Nm @ 4800 rpm	FWD	3955.0	1694.0	1544.0	5.0	40.0
1720	Hyundai	Elite i20 Asta 1.2 [2016-2017]	650000	2016	100000	Petrol	Manual	Hyderabad	Grey	First	Individual	1197 cc	82 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3985.0	1734.0	1505.0	5.0	45.0
1721	Hyundai	Creta 1.6 SX Plus AT Petrol	1074000	2017	50050	Petrol	Automatic	Delhi	White	First	Individual	1591 cc	122 bhp @ 6400 rpm	154 Nm @ 4850 rpm	FWD	4270.0	1780.0	1630.0	5.0	60.0
1724	Ford	Mustang GT Fastback 5.0L v8	7990000	2018	23000	Petrol	Automatic	Chennai	Yellow	First	Individual	4951 cc	396 bhp @ 6500 rpm	515 Nm @ 4250 rpm	RWD	4784.0	2080.0	1391.0	4.0	60.9
1726	Maruti Suzuki	Celerio ZXi AMT [2019-2020]	630000	2019	20734	Petrol	Automatic	Udupi	Silver	First	Individual	998 cc	67 bhp @ 6000 rpm	90 Nm @ 3500 rpm	FWD	3695.0	1600.0	1560.0	5.0	35.0
1732	Maruti Suzuki	Alto LXi BS-III	200000	2008	41000	Petrol	Manual	Mysore	Blue	First	Individual	796 cc	47@6200	62@3000		3495.0	1475.0	1460.0	5.0	35.0
1733	Honda	City 1.5 S MT	250000	2009	72256	Petrol	Manual	Navi Mumbai	Black	First	Individual	1497 cc	118@6600	146@4600	FWD	4420.0	1695.0	1480.0	5.0	42.0
1736	Hyundai	Venue S 1.0 AT Petrol [2019-2020]	750000	2019	43600	Petrol	Automatic	Allahabad	White	First	Individual	998 cc	118 bhp @ 6000 rpm	172 Nm @ 1500 rpm	FWD	3995.0	1770.0	1605.0	5.0	45.0
1737	Maruti Suzuki	Wagon R VXi (O)	450000	2018	43000	Petrol	Manual	Allahabad	White	First	Individual	998 cc	67.7 bhp @ 6200 rpm	90 Nm @ 3500 rpm	FWD	3636.0	1475.0	1670.0	5.0	35.0
1738	Maruti Suzuki	Vitara Brezza VXi	849000	2021	17283	Petrol	Manual	Mumbai	White	First	Individual	1462 cc	103 bhp @ 6000 rpm	138 Nm @ 4400 rpm	FWD	3995.0	1790.0	1640.0	5.0	48.0
1739	Maruti Suzuki	Swift DZire VXI	430000	2014	59000	Petrol	Manual	Guwahati	Blue	First	Individual	1197 cc	85 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3995.0	1695.0	1555.0	5.0	42.0
1741	Mercedes-Benz	CLA 200 Petrol Sport	1975000	2015	19000	Petrol	Automatic	Pune	White	First	Individual	1991 cc	181 bhp @ 5500 rpm	300 Nm @ 1200 rpm	FWD	4630.0	1777.0	1432.0	5.0	
1742	BMW	X7 xDrive40i M Sport	12500000	2021	9500	Petrol	Automatic	Chandigarh	White	First	Individual	2998 cc	335 bhp @ 5500 rpm	450 Nm @ 1500 rpm	AWD	5151.0	2000.0	1805.0	6.0	83.0
1743	Hyundai	Creta SX 1.6 AT Petrol	1260000	2018	36000	Petrol	Automatic	Mumbai	Grey	First	Individual	1591 cc	122 bhp @ 6400 rpm	151 Nm @ 4850 rpm	FWD	4270.0	1780.0	1665.0	5.0	55.0
1744	Renault	Kwid RXT [2015-2019]	250000	2017	32000	Petrol	Manual	Kolkata	White	First	Individual	799 cc	53 bhp @ 5678 rpm	72 Nm @ 4386 rpm	FWD	3679.0	1579.0	1478.0	5.0	28.0
1745	Hyundai	Verna SX (O) AT Anniversary Edition 1.6 VTVT	975000	2018	53300	Petrol	Automatic	Thane	Grey	First	Individual	1591 cc	121 bhp @ 6400 rpm	151 Nm @ 4850 rpm	FWD	4440.0	1729.0	1475.0	5.0	45.0
1746	Audi	A4 Premium Plus 40 TFSI	4151000	2022	1	Petrol	Automatic	Delhi	Black	UnRegistered Car	Individual	1984 cc	188 bhp @ 4200 rpm	320 Nm @ 1450 rpm	FWD	4762.0	1847.0	1433.0	5.0	54.0
1749	BMW	X3 xDrive30i M Sport	6680000	2022	18223	Petrol	Automatic	Ahmedabad	Blue	First	Individual	1998 cc	248 bhp @ 5200 rpm	350 Nm @ 1450 rpm	AWD	4708.0	1891.0	1676.0	5.0	60.0
1751	Hyundai	Elantra 2.0 SX (O) AT	1465000	2019	22000	Petrol	Automatic	Mumbai	Silver	Second	Individual	1999 cc	150 bhp @ 6200 rpm	192 Nm @ 4000 rpm	FWD	4570.0	1800.0	1465.0	5.0	50.0
1752	Hyundai	Verna Fluidic 1.6 VTVT SX	475000	2014	62000	Petrol	Manual	Delhi	Silver	First	Individual	1591 cc	121 bhp @ 6300 rpm	158 Nm @ 4200 rpm	FWD	4370.0	1700.0	1475.0	5.0	43.0
1753	Renault	Kiger RXZ AMT	1000000	2022	4000	Petrol	Automatic	Hyderabad	White	Second	Individual	999 cc	71 bhp @ 6250 rpm	96 Nm @ 3500 rpm	FWD	3991.0	1750.0	1605.0	5.0	40.0
1755	Maruti Suzuki	Ciaz ZXI+	570000	2015	60798	Petrol	Manual	Mumbai	White	First	Individual	1373 cc	91 bhp @ 6000 rpm	130 Nm @ 4000 rpm	FWD	4490.0	1730.0	1485.0	5.0	43.0
1756	Hyundai	Verna 1.6 VTVT SX AT	770000	2016	20000	Petrol	Automatic	Pune	White	First	Individual	1591 cc	121 bhp @ 6300 rpm	158 Nm @ 4200 rpm	FWD	4375.0	1700.0	1475.0	5.0	43.0
1757	Honda	City V CVT Petrol [2017-2019]	1040000	2019	18000	Petrol	Automatic	Delhi	Brown	First	Individual	1497 cc	117 bhp @ 6600 rpm	145 Nm @ 4600 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
1759	Maruti Suzuki	Swift DZire VXI	450000	2014	52000	Petrol	Manual	Delhi	Silver	First	Individual	1197 cc	85 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3995.0	1695.0	1555.0	5.0	42.0
1760	Maruti Suzuki	Swift ZXi	800000	2022	10000	Petrol	Manual	Jalandhar	White	First	Individual	1197 cc	89 bhp @ 6000 rpm	113 Nm @ 4400 rpm	FWD	3845.0	1735.0	1530.0	5.0	37.0
1764	Hyundai	Grand i10 Sportz 1.2 Kappa VTVT [2013-2016]	450000	2016	47000	Petrol	Manual	Dehradun	Grey	Second	Individual	1197 cc	81 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3765.0	1660.0	1520.0	5.0	43.0
1766	MINI	Cooper JCW Hatchback	5200000	2022	0	Petrol	Automatic	Ahmedabad	Yellow	UnRegistered Car	Individual	1998 cc	228 bhp @ 5200 rpm	320 Nm @ 1450 rpm	FWD	3850.0	1727.0	1414.0	4.0	44.0
1768	Mercedes-Benz	S-Class S 500	1875000	2011	72000	Petrol	Automatic	Mumbai	Silver	First	Individual	4663 cc	453 bhp @ 5250 rpm	700 Nm @ 1800 rpm	RWD	5246.0	1899.0	1494.0	4.0	80.0
1769	Honda	Jazz S AT [2015-2016]	520000	2015	42000	Petrol	Automatic	Delhi	White	First	Individual	1198 cc	87 bhp @ 6000 rpm	110 Nm @ 4800 rpm	FWD	3955.0	1694.0	1544.0	5.0	40.0
1773	Maruti Suzuki	Swift VXi	325000	2012	30000	Petrol	Manual	Patna	Blue	First	Individual	1197 cc	85 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3850.0	1695.0	1530.0	5.0	42.0
1774	MG	Hector Sharp 1.5 DCT Petrol [2019-2020]	1889999	2021	17000	Petrol	Automatic	Delhi	White	First	Individual	1451 cc	141 bhp @ 5000 rpm	250 Nm @ 1600 rpm		4655.0	1835.0	1760.0	5.0	60.0
1782	Renault	Kwid CLIMBER 1.0 [2017-2019]	375000	2017	45000	Petrol	Manual	Bhubaneswar	Grey	UnRegistered Car	Individual	999 cc	67 bhp @ 5500 rpm	91 Nm @ 4250 rpm	FWD	3679.0	1579.0	1478.0	5.0	28.0
1784	Mahindra	Thar LX 4-STR Hard Top Petrol AT	1710000	2021	4400	Petrol	Automatic	Mumbai	Black	First	Individual	1997 cc	150 bhp @ 5000 rpm	320 Nm @ 1500 rpm	AWD	3985.0	1820.0	1844.0	4.0	57.0
1785	Maruti Suzuki	Celerio VXi AMT	375000	2014	35000	Petrol	Automatic	Delhi	Red	First	Individual	998 cc	67 bhp @ 6000 rpm	90 Nm @ 3500 rpm	FWD	3600.0	1600.0	1560.0	5.0	35.0
1786	Maruti Suzuki	Alto 800 Vxi	285000	2016	22346	Petrol	Manual	Patna	White	First	Individual	796 cc	47 bhp @ 6000 rpm	69 Nm @ 3500 rpm	FWD	3395.0	1490.0	1475.0	5.0	35.0
1787	Mahindra	Thar AX 6-STR Soft Top Petrol MT	1850000	2021	23280	Petrol	Manual	Aurangabad	Red	Second	Individual	1997 cc	150 bhp @ 5000 rpm	300 Nm @ 1250 rpm	AWD	3985.0	1820.0	1920.0	6.0	57.0
1791	Hyundai	Grand i10 Magna 1.2 Kappa VTVT [2013-2016]	399000	2018	38000	Petrol	Manual	Kolkata	Silver	First	Individual	1197 cc	81 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3765.0	1660.0	1520.0	5.0	43.0
1793	Hyundai	Verna Fluidic 1.6 VTVT SX Opt AT	1325000	2021	9900	Petrol	Automatic	Mumbai	Blue	First	Individual	1591 cc	121 bhp @ 6300 rpm	158 Nm @ 4200 rpm	FWD	4370.0	1700.0	1475.0	5.0	43.0
