	Make	Model	Price	Year	Kilometer	Fuel Type	Transmission	Location	Color	Owner	Seller Type	Engine	Max Power	Max Torque	Drivetrain	Length	Width	Height	Seating Capacity	Fuel Tank Capacity
1292	Toyota	Fortuner 3.0 4x2 MT	1375000	2012	98352	Diesel	Manual	Patna	White	First	Individual	2982 cc	169 bhp @ 3600 rpm	343 Nm @ 1400 rpm	RWD	4705.0	1840.0	1850.0	7.0	80.0
1294	BMW	5-Series 525d Luxury Plus	2280000	2014	68000	Diesel	Automatic	Pune	Blue	First	Individual	1995 cc	217 bhp @ 4400 rpm	450 Nm @ 1500 rpm	RWD	4899.0	2094.0	1464.0	5.0	
1295	Toyota	Fortuner 2.8 4x2 AT [2016-2020]	3090000	2017	52000	Diesel	Automatic	Mumbai	White	First	Individual	2755 cc	174 bhp @ 3400 rpm	450 Nm @ 1600 rpm	RWD	4795.0	1855.0	1835.0	7.0	80.0
1297	Maruti Suzuki	S-Cross Alpha 1.6	749000	2017	114000	Diesel	Manual	Faridabad	Grey	First	Individual	1598 cc	118 bhp @ 3750 rpm	320 Nm @ 1750 rpm	FWD	4300.0	1765.0	1590.0	5.0	48.0
1298	BMW	X5 xDrive 30d Expedition	4800000	2017	35000	Diesel	Automatic	Delhi	Black	First	Individual	2993 cc	258 bhp @ 4000 rpm	560 Nm @ 1500 rpm	AWD	4886.0	1938.0	1762.0	7.0	
1299	Mahindra	TUV300 T10	785000	2017	44000	Diesel	Manual	Mumbai	White	First	Individual	1493 cc	100 bhp @ 3750 rpm	240 Nm @ 1600 rpm	RWD	3995.0	1835.0	1839.0	7.0	60.0
1300	Hyundai	i20 Active 1.4 S	750000	2017	72000	Diesel	Manual	Chennai	Maroon	First	Individual	1396 cc	89 bhp @ 4000 rpm	220 Nm @ 1500 rpm	FWD	3995.0	1760.0	1555.0	5.0	45.0
1301	Mercedes-Benz	C-Class C 220d Progressive [2018-2019]	4150000	2019	8000	Diesel	Automatic	Delhi	Blue	First	Individual	1950 cc	192 bhp @ 3800 rpm	400 Nm @ 1600 rpm	RWD	4686.0	1810.0	1442.0	5.0	66.0
1303	Mercedes-Benz	GLA 200 CDI Style	1750000	2015	99000	Diesel	Automatic	Chennai	White	Second	Individual	2143 cc	134 bhp @ 3600 rpm	300 Nm @ 1600 rpm	FWD	4417.0	1804.0	1494.0	5.0	50.0
1304	Mahindra	TUV300 T10	944999	2019	88000	Diesel	Manual	Hyderabad	White	First	Individual	1493 cc	100 bhp @ 3750 rpm	240 Nm @ 1600 rpm	RWD	3995.0	1795.0	1817.0	7.0	60.0
1305	Land Rover	Range Rover 3.0 V6 Diesel Vogue LWB	27500000	2020	11000	Diesel	Automatic	Hyderabad	White	Second	Individual	2993 cc	244 bhp @ 4000 rpm	600 Nm @ 2000 rpm	AWD	5199.0	2220.0	1840.0	4.0	105.0
1306	Ford	Endeavour Sport 2.0 4x4 AT	4100000	2021	19000	Diesel	Automatic	Hyderabad	White	First	Individual	1996 cc	168 bhp @ 3500 rpm	420 Nm @ 2000 rpm	AWD	4903.0	1869.0	1837.0	7.0	80.0
1308	Maruti Suzuki	Ertiga VDi 1.3 Diesel	811000	2018	44153	Diesel	Manual	Patna	White	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	4395.0	1735.0	1690.0	7.0	45.0
1309	Land Rover	Discovery Sport HSE Luxury 7-Seater	6900000	2020	32368	Diesel	Automatic	Chennai	White	First	Individual	2179 cc	188 bhp @ 3500 rpm	420 Nm @ 1750 rpm	AWD	4600.0	2069.0	1724.0	7.0	65.0
1310	Hyundai	Verna 1.6 CRDI SX	725000	2016	42000	Diesel	Manual	Ludhiana	White	First	Individual	1582 cc	126 bhp @ 4000 rpm	260 Nm @ 1900 rpm	FWD	4375.0	1700.0	1475.0	5.0	43.0
1311	Jaguar	XF Portfolio Diesel	4600000	2020	56000	Diesel	Automatic	Chennai	Blue	First	Individual	1999 cc	177 bhp @ 4000 rpm	430 Nm @ 1750 rpm	RWD	5067.0	2091.0	1457.0	5.0	66.0
1313	Land Rover	Range Rover 3.0 V6 Diesel Vogue	19300000	2019	63000	Diesel	Automatic	Bangalore	Black	First	Individual	2993 cc	244 bhp @ 4000 rpm	600 Nm @ 2000 rpm	AWD	4999.0	2220.0	1835.0	5.0	105.0
1318	Maruti Suzuki	Baleno Zeta 1.3	695000	2016	68921	Diesel	Manual	Hyderabad	Red	First	Individual	1248 cc	74 bhp @ 4000 rpm	190 Nm @ 2000 rpm	FWD	3995.0	1745.0	1500.0	5.0	37.0
1319	Hyundai	Verna 1.6 CRDI SX	799000	2018	79800	Diesel	Manual	Karnal	Grey	First	Individual	1582 cc	126 bhp @ 4000 rpm	260 Nm @ 1900 rpm	FWD	4375.0	1700.0	1475.0	5.0	43.0
1321	Mahindra	Scorpio S5 2WD 7 STR	1190000	2018	59000	Diesel	Manual	Patna	White	First	Individual	2179 cc	120 bhp @ 4000 rpm	280 Nm @ 1800 rpm	RWD	4456.0	1820.0	1995.0	7.0	60.0
1322	Jaguar	XJ 3.0 Portfolio	5800000	2017	30000	Diesel	Automatic	Pune	White	First	Individual	2993 cc	225 bhp @ 4000 rpm	689 Nm @ 1800 rpm	RWD	5255.0	2105.0	1460.0	5.0	77.0
1325	Mercedes-Benz	M-Class ML 350 CDI	2600000	2014	94000	Diesel	Automatic	Mumbai	White	First	Individual	2997 cc	254 bhp @ 3600 rpm	619 Nm @ 1600 rpm	AWD	4804.0	2141.0	1796.0	5.0	70.0
1327	Toyota	Fortuner 2.8 4x4 AT [2016-2020]	3470000	2018	62152	Diesel	Automatic	Mumbai	Silver	First	Individual	2755 cc	174 bhp @ 3400 rpm	450 Nm @ 1600 rpm	AWD	4795.0	1855.0	1835.0	7.0	80.0
1331	Nissan	Terrano XL D Plus	445000	2014	75000	Diesel	Manual	Delhi	White	First	Individual	1461 cc	84 bhp @ 3750 rpm	200 Nm @ 1900 rpm	FWD	4331.0	1822.0	1671.0	5.0	50.0
1333	Audi	A3 35 TDI Premium + Sunroof	1350000	2015	60000	Diesel	Automatic	Delhi	Black	First	Individual	1968 cc	141 bhp @ 3500 rpm	320 Nm @ 1750 rpm	FWD	4456.0	1796.0	1416.0	5.0	50.0
1335	Mercedes-Benz	C-Class 220 BlueEfficiency	1450000	2014	45000	Diesel	Automatic	Ranchi	White	First	Individual	2143 cc	170 bhp @ 4200 rpm	400 Nm @ 2800 rpm	RWD	4596.0	1770.0	1447.0	5.0	66.0
1336	Toyota	Fortuner 2.8 4x4 AT [2016-2020]	2749000	2017	120000	Diesel	Automatic	Faridabad	White	First	Individual	2755 cc	174 bhp @ 3400 rpm	450 Nm @ 1600 rpm	AWD	4795.0	1855.0	1835.0	7.0	80.0
1338	Hyundai	Creta 1.6 S Plus AT	1375000	2017	70000	Diesel	Automatic	Bangalore	White	First	Individual	1582 cc	126 bhp @ 4000 rpm	265 Nm @ 1900 rpm	FWD	4270.0	1780.0	1630.0	5.0	60.0
1339	Toyota	Innova 2.4 G 7 STR [2016-2017]	1825000	2016	82567	Diesel	Manual	Bangalore	White	First	Individual	2393 cc	148 bhp @ 3400 rpm	343 Nm @ 1400 rpm	RWD	4735.0	1830.0	1795.0	7.0	55.0
1340	Audi	A8 3.0 TDI quattro	4900000	2015	32000	Diesel	Automatic	Hyderabad	Blue	First	Individual	2967 cc	247 bhp @ 4000 rpm	580 Nm @ 1750 rpm	AWD	5265.0	1949.0	1471.0	4.0	90.0
1341	Honda	Jazz V Diesel	525000	2015	68244	Diesel	Manual	Indore	Silver	Second	Individual	1498 cc	98 bhp @ 3600 rpm	200 Nm @ 1750 rpm	FWD	3955.0	1694.0	1544.0	5.0	40.0
1342	Audi	Q7 3.0 TDI quattro Premium	3300000	2014	25000	Diesel	Automatic	Chennai	Brown	Second	Individual	2967 cc	241 bhp @ 3800 rpm	550 Nm @ 1750 rpm	AWD	5089.0	1983.0	1737.0	6.0	100.0
1344	Audi	Q3 35 TDI quattro Premium Plus	2550000	2017	36000	Diesel	Automatic	Delhi	Blue	First	Individual	1968 cc	184 bhp @ 3500 rpm	380 Nm @ 1750 rpm	AWD	4385.0	1831.0	1608.0	5.0	64.0
1347	Ford	Ecosport Titanium 1.5L TDCi	925000	2018	74797	Diesel	Manual	Udupi	White	First	Individual	1498 cc	99 bhp @ 3750 rpm	205 Nm @ 1750 rpm	FWD	3998.0	1765.0	1647.0	5.0	52.0
1348	Land Rover	Evoque SE Dynamic	6500000	2021	12000	Diesel	Automatic	Hyderabad	White	First	Individual	1999 cc	177 bhp @ 4000 rpm	430 Nm @ 1750 rpm	AWD	4360.0	2120.0	1635.0	5.0	57.0
1352	Volkswagen	Vento Comfortline Diesel	434999	2014	79081	Diesel	Manual	Delhi	Grey	First	Individual	1598 cc	103 bhp @ 4400 rpm	250 Nm @ 1500 rpm	FWD	4384.0	1699.0	1466.0	5.0	55.0
1353	Mercedes-Benz	GLE 350 d	5900000	2018	28000	Diesel	Automatic	Delhi	White	First	Individual	2987 cc	255 bhp @ 3400 rpm	620 Nm @ 1600 rpm	AWD	4819.0	2141.0	1796.0	5.0	93.0
1354	Mercedes-Benz	GLC 220 d Progressive	3500000	2017	72000	Diesel	Automatic	Faridabad	White	First	Individual	2143 cc	168 bhp @ 3000 rpm	400 Nm @ 1400 rpm	AWD	4656.0	1890.0	1639.0	5.0	66.0
1356	Chevrolet	Captiva LTZ AWD AT	475000	2012	74000	Diesel	Automatic	Mohali	White	First	Individual	1991 cc	150@4000	320@2000		4660.0	1870.0	1755.0	7.0	65.0
1358	Ford	Ecosport Titanium + 1.5L TDCi	675000	2017	81323	Diesel	Manual	Hyderabad	Silver	First	Individual	1498 cc	99 bhp @ 3750 rpm	205 Nm @ 1750 rpm	FWD	3998.0	1765.0	1647.0	5.0	52.0
1359	Maruti Suzuki	Vitara Brezza LDi (O) [2016-2018]	675000	2016	50000	Diesel	Manual	Mohali	Grey	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	3995.0	1790.0	1640.0	5.0	48.0
1360	Toyota	Innova 2.4 ZX 7 STR [2016-2020]	1725000	2016	145000	Diesel	Manual	Lucknow	White	First	Individual	2393 cc	148 bhp @ 3400 rpm	343 Nm @ 1400 rpm	RWD	4735.0	1830.0	1795.0	7.0	55.0
1362	Maruti Suzuki	Vitara Brezza ZDi+ Dual Tone [2017-2018]	730000	2017	80000	Diesel	Manual	Kanpur	Yellow	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	3995.0	1790.0	1640.0	5.0	48.0
1365	Ford	Figo Duratorq Diesel ZXI 1.4	225000	2013	87000	Diesel	Manual	Mohali	Grey	First	Individual	1399 cc	68 bhp @ 4000 rpm	160 Nm @ 2000 rpm	FWD	3795.0	1680.0	1427.0	5.0	45.0
1368	Volkswagen	Vento Highline Diesel	350000	2013	78000	Diesel	Manual	Dehradun	White	Second	Individual	1598 cc	103 bhp @ 4400 rpm	250 Nm @ 1500 rpm	FWD	4384.0	1699.0	1466.0	5.0	55.0
1370	Mercedes-Benz	GLS 400d 4MATIC	12900000	2021	3000	Diesel	Automatic	Delhi	White	First	Individual	2925 cc	326 bhp @ 3600 rpm	700 Nm @ 1200 rpm	AWD	5207.0	2157.0	1823.0	7.0	90.0
1375	Mahindra	Alturas G4 4WD AT [2018-2020]	2770000	2019	32000	Diesel	Automatic	Faridabad	Black	First	Individual	2157 cc	178 bhp @ 4000 rpm	420 Nm @ 1600 rpm	AWD	4850.0	1960.0	1845.0	7.0	70.0
1376	Mercedes-Benz	M-Class ML 250 CDI	2450000	2015	103000	Diesel	Automatic	Mumbai	White	First	Individual	2143 cc	203 bhp @ 4200 rpm	500 Nm @ 1600 rpm	AWD	4804.0	2141.0	1796.0	5.0	70.0
1378	Kia	Carnival Limousine Plus 7 STR	2950000	2020	72000	Diesel	Automatic	Chandigarh	White	First	Individual	2199 cc	197 bhp @ 3800 rpm	440 Nm @ 1750 rpm	FWD	5115.0	1985.0	1755.0	7.0	60.0
1379	Maruti Suzuki	Ertiga VDI SHVS	620000	2016	64906	Diesel	Manual	Varanasi	Grey	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	4296.0	1695.0	1685.0	7.0	45.0
1380	Mercedes-Benz	GLA 220 d Activity Edition	2250000	2016	79000	Diesel	Automatic	Chennai	Red	First	Individual	2143 cc	168 bhp @ 3400 rpm	350 Nm @ 1400 rpm	AWD	4417.0	1804.0	1494.0	5.0	50.0
1384	Mahindra	Scorpio S5	1550000	2022	12000	Diesel	Manual	Delhi	White	First	Individual	2179 cc	137 bhp @ 3750 rpm	319 Nm @ 1500 rpm	RWD	4456.0	1820.0	1995.0	7.0	60.0
1385	Maruti Suzuki	Vitara Brezza LDi (O) [2016-2018]	711000	2018	67900	Diesel	Manual	Mumbai	Red	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	3995.0	1790.0	1640.0	5.0	48.0
1387	BMW	X1 sDrive20d xLine	4475000	2021	7100	Diesel	Automatic	Chennai	Orange	First	Individual	1995 cc	184 bhp @ 4000 rpm	350 Nm @ 1750 rpm	RWD	4454.0	2044.0	1545.0	5.0	63.0
1390	Honda	City V Diesel	690000	2016	38000	Diesel	Manual	Patna	Brown	First	Individual	1498 cc	99 bhp @ 3600 rpm	200 Nm @ 1750 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
1391	Toyota	Innova 2.5 G BS IV 8 STR	944999	2016	65321	Diesel	Manual	Patna	White	First	Individual	2494 cc	101 bhp @ 3600 rpm	200 Nm @ 1200 rpm	RWD	4585.0	1765.0	1760.0	8.0	55.0
1393	Maruti Suzuki	Vitara Brezza ZDi	850000	2018	37093	Diesel	Manual	Jalandhar	Red	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	3995.0	1790.0	1640.0	5.0	48.0
1397	Audi	A4 2.0 TDI Technology	1150000	2013	30000	Diesel	Automatic	Delhi	Silver	Second	Individual									
1398	BMW	5-Series 530d M Sport [2013-2017]	4900000	2018	38000	Diesel	Automatic	Ahmedabad	Blue	First	Individual	2993 cc	258 bhp @ 4000 rpm	560 Nm @ 1500 rpm	RWD	4899.0	2094.0	1464.0	5.0	65.0
1403	BMW	X5 xDrive 30d	2975000	2015	87000	Diesel	Automatic	Mohali	Blue	First	Individual	2993 cc	258 bhp @ 4000 rpm	560 Nm @ 1500 rpm	AWD	4886.0	1938.0	1762.0	7.0	
1404	Land Rover	Evoque HSE	3800000	2017	50000	Diesel	Automatic	Mumbai	White	First	Individual	1999 cc	177 bhp @ 4000 rpm	430 Nm @ 1750 rpm	AWD	4360.0	2120.0	1635.0	5.0	57.0
1407	Ford	Figo Titanium1.5 TDCi	575000	2019	71569	Diesel	Manual	Lucknow	White	First	Individual	1498 cc	99 bhp @ 3750 rpm	215 Nm @ 1750 rpm	FWD	3886.0	1695.0	1525.0	5.0	40.0
1409	Mahindra	Scorpio SLE BS-IV	434999	2013	117000	Diesel	Manual	Kanpur	White	First	Individual	2179 cc	120 bhp @ 4000 rpm	290 Nm @ 1800 rpm	RWD	4430.0	1817.0	1975.0	8.0	60.0
1411	BMW	X3 xDrive 20d Luxury Line [2018-2020]	6800000	2022	33000	Diesel	Automatic	Chennai	White	First	Individual	1995 cc	190 bhp @ 4000 rpm	400 Nm @ 1750 rpm	AWD	4657.0	1881.0	1678.0	5.0	67.0
1416	Tata	Zest XE 75 PS Diesel	530000	2020	5923	Diesel	Manual	Ranchi	White	First	Commercial Registration	1248 cc	74 bhp @ 4000 rpm	190 Nm @ 1750 rpm	FWD	3995.0	1706.0	1570.0	5.0	44.0
1417	Maruti Suzuki	Ertiga VDi	599000	2015	72000	Diesel	Manual	Agra	Silver	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	4265.0	1695.0	1685.0	7.0	45.0
1418	Mahindra	XUV500 W11 AT	1595000	2018	54154	Diesel	Automatic	Lucknow	Red	Second	Individual	2179 cc	153 bhp @ 3750 rpm	360 Nm @ 1750 rpm	FWD	4585.0	1890.0	1785.0	7.0	70.0
1419	Volvo	V40 D3 R-Design	1798999	2017	14000	Diesel	Automatic	Delhi	Blue	First	Individual	1984 cc	150 bhp @ 3500 rpm	350 Nm @ 1500 rpm	FWD	4370.0	1783.0	1458.0	5.0	60.0
1421	Hyundai	Creta E Plus 1.4 CRDI	950000	2018	63000	Diesel	Manual	Delhi	White	First	Individual	1396 cc	89 bhp @ 4000 rpm	224 Nm @ 1500 rpm	FWD	4270.0	1780.0	1630.0	5.0	60.0
1422	Maruti Suzuki	S-Cross Zeta 1.6	800000	2017	52836	Diesel	Manual	Ahmedabad	Blue	First	Individual	1598 cc	118 bhp @ 3750 rpm	320 Nm @ 1750 rpm	FWD	4300.0	1765.0	1590.0	5.0	48.0
1424	Hyundai	Elite i20 Sportz 1.4 CRDI [2016-2017]	625000	2016	72114	Diesel	Manual	Jalandhar	White	First	Individual	1396 cc	89 bhp @ 4000 rpm	220 Nm @ 1500 rpm	FWD	3985.0	1734.0	1505.0	5.0	45.0
1427	Audi	A6 2.0 TDI Premium	1490000	2012	42000	Diesel	Automatic	Raipur	Brown	First	Individual	1968 cc	177 bhp @ 3750 rpm	380 Nm @ 1750 rpm	FWD	4915.0	1874.0	1455.0	5.0	65.0
1428	BMW	5-Series 530d M Sport [2013-2017]	6000000	2018	27600	Diesel	Automatic	Hyderabad	Blue	First	Individual	2993 cc	258 bhp @ 4000 rpm	560 Nm @ 1500 rpm	RWD	4899.0	2094.0	1464.0	5.0	65.0
1431	Toyota	Innova 2.4 VX 7 STR [2016-2020]	1989999	2018	55000	Diesel	Manual	Pune	Gold	First	Individual	2393 cc	148 bhp @ 3400 rpm	343 Nm @ 1400 rpm	RWD	4735.0	1830.0	1795.0	7.0	55.0
1433	Honda	City V Diesel	635000	2016	72200	Diesel	Manual	Kanpur	Brown	First	Individual	1498 cc	99 bhp @ 3600 rpm	200 Nm @ 1750 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
1434	Tata	Safari 2.2 EX 4x2	575000	2013	72000	Diesel	Manual	Ahmedabad	White	Second	Individual	2179 cc	138 bhp @ 4000 rpm	320 Nm @ 1700 rpm	RWD	4655.0	1965.0	1922.0	7.0	55.0
1435	Maruti Suzuki	S-Cross Alpha 1.6	590000	2016	77000	Diesel	Manual	Delhi	Silver	First	Individual	1598 cc	118 bhp @ 3750 rpm	320 Nm @ 1750 rpm	FWD	4300.0	1765.0	1590.0	5.0	48.0
1438	Audi	A4 2.0 TDI Sline	975000	2012	56000	Diesel	Automatic	Delhi	White	Second	Individual									
1441	Mahindra	Thar LX 4-STR Hard Top Diesel MT	1800000	2021	14500	Diesel	Manual	Hyderabad	Grey	First	Individual	2184 cc	130 bhp @ 3750 rpm	300 Nm @ 1600 rpm	AWD	3985.0	1820.0	1844.0	4.0	57.0
1443	Kia	Seltos HTK Plus AT 1.5 Diesel [2020-2021]	1275000	2021	30000	Diesel	Automatic	Mohali	White	First	Individual	1493 cc	113 bhp @ 4000 rpm	250 Nm @ 1500 rpm	FWD	4315.0	1800.0	1645.0	5.0	50.0
1445	Mahindra	XUV500 W10 AT 1.99	955000	2016	110000	Diesel	Automatic	Ahmedabad	Black	First	Individual	1997 cc	138 bhp @ 3750 rpm	320 Nm @ 1600 rpm	FWD	4585.0	1890.0	1785.0	7.0	70.0
1446	Mahindra	TUV300 T6 Plus	630000	2015	115339	Diesel	Manual	Ahmedabad	White	Second	Individual	1493 cc	100 bhp @ 3750 rpm	240 Nm @ 1600 rpm	RWD	3995.0	1835.0	1839.0	7.0	60.0
1447	Audi	Q5 40 TDI Premium Plus	4475000	2020	18000	Diesel	Automatic	Delhi	White	Second	Individual	1968 cc	188 bhp @ 3800 rpm	400 Nm @ 1750 rpm	AWD	4663.0	1893.0	1659.0	5.0	70.0
1448	Mahindra	Thar LX 4-STR Hard Top Diesel AT	1950000	2022	4500	Diesel	Automatic	Ludhiana	Black	First	Individual	2184 cc	130 bhp @ 3750 rpm	300 Nm @ 1600 rpm	AWD	3985.0	1820.0	1844.0	4.0	57.0
1449	BMW	5-Series 525d Sedan	1295000	2011	56000	Diesel	Automatic	Mumbai	Grey	First	Individual	1995 cc	217 bhp @ 4400 rpm	450 Nm @ 1500 rpm	RWD	4899.0	2094.0	1464.0	5.0	
1451	Mercedes-Benz	GLC 220d 4MATIC Progressive	6750000	2022	7000	Diesel	Automatic	Lucknow	Blue	First	Individual	1950 cc	192 bhp @ 3800 rpm	400 Nm @ 1600 rpm	AWD	4658.0	1890.0	1644.0	5.0	66.0
1452	BMW	3-Series 320d Sport Line	2275000	2015	78362	Diesel	Automatic	Bangalore	Red	First	Individual	1995 cc	184 bhp @ 4000 rpm	380 Nm @ 1750 rpm	RWD	4624.0	2031.0	1429.0	5.0	60.0
1453	Mahindra	Thar LX 4-STR Convertible Diesel AT	1864999	2020	30000	Diesel	Automatic	Bangalore	Blue	First	Individual	2184 cc	130 bhp @ 3750 rpm	300 Nm @ 1600 rpm	AWD	3985.0	1820.0	1855.0	4.0	57.0
1454	Hyundai	i20 Active 1.4 SX	540000	2015	59000	Diesel	Manual	Agra	Silver	First	Individual	1396 cc	89 bhp @ 4000 rpm	220 Nm @ 1500 rpm	FWD	3995.0	1760.0	1555.0	5.0	45.0
1455	BMW	X1 sDrive20d xLine	3125000	2018	49000	Diesel	Automatic	Bangalore	Blue	First	Individual	1995 cc	184 bhp @ 4000 rpm	350 Nm @ 1750 rpm	RWD	4454.0	2044.0	1545.0	5.0	63.0
1456	Mercedes-Benz	M-Class ML 350 CDI	3200000	2014	60513	Diesel	Automatic	Mumbai	Silver	First	Corporate	2997 cc	254 bhp @ 3600 rpm	619 Nm @ 1600 rpm	AWD	4804.0	2141.0	1796.0	5.0	70.0
1457	Mercedes-Benz	GLA 200 d Sport	2750000	2019	56500	Diesel	Automatic	Delhi	White	First	Individual	2143 cc	134 bhp @ 3600 rpm	300 Nm @ 1600 rpm	FWD	4424.0	1804.0	1494.0	5.0	50.0
1458	Hyundai	Verna Fluidic 1.6 CRDi SX	400000	2013	71000	Diesel	Manual	Agra	Grey	First	Individual	1582 cc	126 bhp @ 4000 rpm	260 Nm @ 1900 rpm	FWD	4370.0	1700.0	1475.0	5.0	43.0
1459	Audi	Q7 45 TDI Technology Pack	3750000	2016	88000	Diesel	Automatic	Delhi	White	Second	Individual	2967 cc	245 bhp @ 2910 rpm	600 Nm @ 1500 rpm	AWD	5052.0	1968.0	1740.0	7.0	75.0
1460	Hyundai	Creta 1.4 S	800000	2018	68000	Diesel	Manual	Kanpur	Grey	First	Individual	1396 cc	89 bhp @ 4000 rpm	224 Nm @ 1500 rpm	FWD	4270.0	1780.0	1630.0	5.0	60.0
1461	Maruti Suzuki	Vitara Brezza ZDi	780000	2017	94827	Diesel	Manual	Jaipur	Others	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	3995.0	1790.0	1640.0	5.0	48.0
1464	BMW	X1 sDrive20d Expedition	2385000	2017	22120	Diesel	Automatic	Delhi	White	First	Individual	1995 cc	188 bhp @ 4000 rpm	400 Nm @ 1750 rpm	FWD	4439.0	1821.0	1612.0	5.0	51.0
1465	BMW	X1 sDrive20d xLine	3400000	2019	11000	Diesel	Automatic	Delhi	Black	First	Individual	1995 cc	184 bhp @ 4000 rpm	350 Nm @ 1750 rpm	RWD	4454.0	2044.0	1545.0	5.0	63.0
1467	Maruti Suzuki	Vitara Brezza ZDi	990000	2019	54572	Diesel	Manual	Jaipur	White	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	3995.0	1790.0	1640.0	5.0	48.0
1470	Skoda	Rapid 1.5 TDI CR Ambition Plus AT	549000	2014	42000	Diesel	Automatic	Chandigarh	Bronze	First	Individual	1498 cc	103 bhp @ 4400 rpm	250 Nm @ 1500 rpm	FWD	4386.0	1699.0	1466.0	5.0	55.0
1471	Renault	Pulse RxL ABS Diesel [2015-2017]	340000	2017	6000	Diesel	Manual	Kolkata	Maroon	First	Individual	1461 cc	63 bhp @ 4000 rpm	160 Nm @ 2000 rpm	FWD	3805.0	1665.0	1525.0	5.0	41.0
1472	Honda	Amaze 1.5 E i-DTEC	425000	2013	79500	Diesel	Manual	Pune	Silver	First	Individual	1498 cc	99 bhp @ 3600 rpm	200 Nm @ 1750 rpm	FWD	3990.0	1680.0	1505.0	5.0	35.0
1473	BMW	3-Series 320d Luxury Line	1689999	2015	82000	Diesel	Automatic	Delhi	White	Second	Individual	1995 cc	188 bhp @ 4000 rpm	400 Nm @ 1750 rpm	RWD	4633.0	1811.0	1429.0	5.0	57.0
1474	Toyota	Innova 2.4 VX 8 STR [2016-2020]	2750000	2021	34228	Diesel	Manual	Udupi	White	First	Individual	2393 cc	148 bhp @ 3400 rpm	343 Nm @ 1400 rpm	RWD	4735.0	1830.0	1795.0	8.0	55.0
1475	Maruti Suzuki	Swift VDi	515000	2014	141334	Diesel	Manual	Pune	White	Second	Individual	1248 cc	74 bhp @ 4000 rpm	190 Nm @ 2000 rpm	FWD	3850.0	1695.0	1530.0	5.0	42.0
1477	Nissan	Terrano XL D THP 110 PS	550000	2014	65000	Diesel	Manual	Ahmedabad	Brown	First	Individual	1461 cc	108 bhp @ 3900 rpm	248 Nm @ 2250 rpm	FWD	4331.0	1822.0	1671.0	5.0	50.0
1481	Audi	Q3 2.0 TDI quattro Premium Plus	1420000	2013	117000	Diesel	Automatic	Chennai	Black	First	Individual	1968 cc	174 bhp @ 4200 rpm	380 Nm @ 1750 rpm	AWD	4385.0	1831.0	1608.0	5.0	64.0
1484	Hyundai	Creta 1.6 SX	1044999	2016	78000	Diesel	Manual	Bangalore	Black	First	Individual	1582 cc	126 bhp @ 4000 rpm	265 Nm @ 1900 rpm	FWD	4270.0	1780.0	1630.0	5.0	60.0
1485	Audi	Q7 45 TDI Technology Pack	5200000	2017	45000	Diesel	Automatic	Pune	Grey	Second	Individual	2967 cc	245 bhp @ 2910 rpm	600 Nm @ 1500 rpm	AWD	5052.0	1968.0	1740.0	7.0	75.0
1487	MINI	Cooper D 5 Door	1950000	2014	24000	Diesel	Automatic	Ludhiana	Red	Second	Individual	1496 cc	114 bhp @ 4000 rpm	270 Nm @ 1750 rpm	FWD	3982.0	1727.0	1425.0	5.0	44.0
1493	Mercedes-Benz	C-Class 220 BlueEfficiency	975000	2013	102000	Diesel	Automatic	Jalandhar	White	First	Individual	2143 cc	170 bhp @ 4200 rpm	400 Nm @ 2800 rpm	RWD	4596.0	1770.0	1447.0	5.0	66.0
1495	Maruti Suzuki	Swift DZire VDI	459999	2015	55000	Diesel	Manual	Dehradun	Silver	Second	Individual	1248 cc	74 bhp @ 4000 rpm	190 Nm @ 2000 rpm	FWD	3995.0	1695.0	1555.0	5.0	42.0
1502	Mercedes-Benz	GLC 220d 4MATIC Progressive [2019-2021]	5200000	2019	10000	Diesel	Automatic	Delhi	Blue	First	Individual	1950 cc	192 bhp @ 3800 rpm	400 Nm @ 1600 rpm	AWD	4658.0	1890.0	1644.0	5.0	66.0
1503	Maruti Suzuki	Ciaz VDi SHVS	725000	2016	57000	Diesel	Manual	Lucknow	White	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	4490.0	1730.0	1485.0	5.0	43.0
1507	Hyundai	Verna Fluidic 1.6 CRDi SX	235000	2011	135000	Diesel	Manual	Ambala Cantt	White	First	Individual	1582 cc	126 bhp @ 4000 rpm	260 Nm @ 1900 rpm	FWD	4370.0	1700.0	1475.0	5.0	43.0
